id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,sent_received_ratio,UniqueRecipients,hidden_copy,carbon_copy,text_length,BytesSentReceivedRatio,question_marks,response_time,MessagesReadLater,DaysBetweenReceivedAndRead,answered_messages,unanswered_messages,unreplied_messages,mention_colleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,polite_message,Resigned,Group
1645,73,122,10,18,26,1.6486486486486487,10,1,2,304,1.2521928249240277,2,0,6,3,30,0,5,1,1,0,0,1,0,1,Development Department
1646,62,139,0,12,41,2.2063492063492065,6,0,0,319,1.2175949280129768,0,1,6,4,25,2,5,0,0,0,0,1,0,1,Development Department
1647,29,116,0,14,34,3.8666666666666667,4,0,0,108,1.3182116746650716,0,6,7,1,25,0,1,1,0,0,1,1,0,1,Quality Assurance
1648,82,81,0,16,31,0.9759036144578314,12,1,2,87,1.0925961023770792,0,1,3,0,20,0,6,1,1,1,0,1,0,1,Quality Assurance
1649,22,63,3,15,31,2.739130434782609,6,0,0,735,0.9457520351032302,7,1,3,2,21,1,3,1,0,0,0,0,0,0,Development Department
1650,12,54,0,11,26,4.153846153846154,1,0,0,63,1.2976864640190753,0,2,5,1,24,0,0,0,0,0,1,0,0,0,Research and Development
1651,28,69,0,10,34,2.3793103448275863,7,2,0,147,0.6407085977931689,2,3,2,2,27,1,0,1,0,0,0,1,0,1,Quality Assurance
1652,86,84,11,16,33,0.9655172413793104,9,2,0,517,0.8924493460118195,20,8,4,2,23,2,6,1,0,0,0,0,1,1,Quality Assurance
1653,82,128,11,17,32,1.5421686746987953,5,0,0,146,1.7235376175741302,3,4,4,1,26,1,6,1,0,0,1,0,0,1,Quality Assurance
1654,66,129,0,15,32,1.9253731343283582,8,8,1,149,1.8219917762964983,1,4,6,2,20,3,4,1,1,0,0,0,0,0,Sales and Marketing
1655,57,66,7,19,26,1.1379310344827587,8,2,2,252,1.607101938273967,2,0,4,2,23,2,2,1,0,0,0,0,0,0,Development Department
1656,69,129,9,16,33,1.8428571428571427,5,3,1,195,1.504131760840751,0,3,7,4,27,2,4,1,0,1,0,1,0,0,Research and Development
1657,67,73,0,12,31,1.0735294117647058,7,3,3,190,1.7491045213271006,1,7,4,1,31,3,4,0,0,0,0,0,0,0,Quality Assurance
1658,61,75,8,14,31,1.2096774193548387,5,1,0,128,0.7280367094782018,1,1,4,0,29,2,1,1,0,0,1,1,0,1,Sales and Marketing
1659,23,72,0,9,33,3.0,9,2,2,88,1.377881207055967,0,2,4,0,23,0,1,1,1,0,1,1,1,1,IT Infrastructure
1660,61,72,8,14,33,1.1612903225806452,8,3,1,109,0.7093121844021069,0,6,4,0,22,2,1,0,0,0,0,0,0,0,IT Infrastructure
1661,84,89,0,20,34,1.0470588235294118,8,1,2,356,1.698210877369362,2,2,6,1,26,0,6,1,0,0,0,1,0,1,Quality Assurance
1662,82,115,11,14,40,1.3855421686746987,12,5,2,146,1.3224008431675378,2,1,7,3,39,3,5,1,0,0,1,0,0,1,Research and Development
1663,18,91,0,12,36,4.7894736842105265,6,3,1,154,1.8587215383092768,0,0,3,0,14,0,4,1,0,0,0,0,0,0,Research and Development
1664,12,55,1,5,37,4.230769230769231,5,0,0,58,1.8255182145338704,0,4,2,1,15,0,2,1,1,0,0,1,0,0,Development Department
1665,14,56,0,9,28,3.7333333333333334,5,0,0,457,1.3113185652639823,3,4,4,0,22,0,1,1,0,0,1,0,0,0,Quality Assurance
1666,70,112,0,10,31,1.5774647887323943,6,1,0,196,1.2926353858362523,0,2,5,2,29,3,4,1,0,0,1,0,0,0,IT Infrastructure
1667,15,56,0,7,35,3.5,3,0,0,117,0.6474012427948856,1,3,4,1,25,0,3,0,0,0,1,0,0,0,Development Department
1668,16,57,2,11,35,3.3529411764705883,5,0,0,183,1.38585817085989,1,4,4,2,22,0,3,1,0,0,0,1,0,0,Research and Development
1669,61,70,0,16,29,1.1290322580645162,5,1,1,100,1.5500681318475884,0,2,3,2,17,2,1,0,0,0,0,0,0,0,Development Department
1670,59,108,0,13,37,1.8,9,1,2,346,0.9044835463348514,3,6,4,1,24,0,5,1,0,1,0,1,0,0,IT Infrastructure
1671,71,85,0,13,28,1.1805555555555556,7,7,1,78,2.0152074224178707,0,1,1,1,17,0,6,1,1,0,1,1,0,1,Research and Development
1672,12,54,1,12,34,4.153846153846154,4,1,0,65,2.0868586954375012,0,2,2,1,23,0,0,0,0,0,0,0,0,0,Sales and Marketing
1673,67,123,0,21,34,1.8088235294117647,10,3,0,124,0.978510598087748,0,3,6,1,28,1,5,1,0,1,0,1,0,1,Sales and Marketing
1674,79,76,10,14,26,0.95,6,0,0,66,1.597959884695408,0,5,5,1,26,2,5,0,0,0,1,1,0,0,Quality Assurance
1675,84,86,0,8,31,1.011764705882353,7,1,2,112,0.575355443419351,0,6,5,1,21,0,3,1,1,1,1,0,0,1,Development Department
1676,78,100,0,15,44,1.2658227848101267,6,4,1,153,1.536603749692126,2,7,7,1,22,3,5,0,0,0,0,0,0,0,Research and Development
1677,78,117,0,19,35,1.481012658227848,10,2,2,111,1.480455111089198,1,10,5,3,18,1,3,1,0,0,0,0,0,0,Quality Assurance
1678,84,88,11,19,45,1.035294117647059,6,0,1,87,1.764298312823284,1,1,2,0,27,3,4,1,0,1,0,1,0,1,Development Department
1679,36,128,0,11,27,3.4594594594594597,10,6,4,165,1.060331405100386,1,2,6,0,38,1,3,0,1,0,1,0,0,1,IT Infrastructure
1680,84,82,0,17,37,0.9647058823529412,6,1,2,139,1.8459564056933062,1,1,3,0,26,1,5,1,0,0,1,1,0,1,Research and Development
1681,17,59,0,10,19,3.2777777777777777,3,0,0,85,1.8852958740201937,0,2,6,1,19,0,2,1,1,0,0,1,0,0,Development Department
1682,14,93,1,8,33,6.2,3,4,2,80,1.6904044403998513,0,2,7,3,22,0,2,0,0,0,1,0,0,0,Research and Development
1683,85,85,0,17,36,0.9883720930232558,6,0,1,119,1.238153466223595,0,3,6,3,21,1,6,1,0,0,1,1,0,1,Development Department
1684,35,119,4,12,39,3.3055555555555554,7,3,1,120,1.526768528883144,2,9,6,2,17,0,6,1,0,0,1,1,0,1,IT Infrastructure
1685,23,110,0,12,30,4.583333333333333,8,8,3,146,1.7324381534398101,1,6,5,3,18,0,1,1,0,0,1,1,0,1,Research and Development
1686,29,113,0,12,39,3.7666666666666666,1,0,0,118,2.0758770846200294,1,0,6,2,26,1,3,0,0,1,0,1,0,1,Sales and Marketing
1687,77,73,0,15,30,0.9358974358974359,6,5,1,135,0.7106692099323442,1,3,3,1,28,1,1,1,0,0,0,0,1,0,IT Infrastructure
1688,39,126,5,15,34,3.15,8,1,0,108,1.0641091713649342,0,9,5,3,22,0,3,1,1,0,0,0,0,1,Development Department
1689,15,57,2,10,30,3.5625,3,2,0,53,1.7779494697651927,0,0,4,0,25,0,3,1,0,0,0,1,0,0,Research and Development
1690,19,100,0,8,28,5.0,7,1,0,175,1.2637700336050692,2,3,6,2,30,0,1,0,0,0,0,0,0,0,IT Infrastructure
1691,20,101,2,5,42,4.809523809523809,2,3,0,202,1.6530056714812036,0,5,6,1,25,0,0,0,0,1,0,0,0,0,Development Department
1692,69,74,0,15,33,1.0571428571428572,8,3,1,109,0.731391247235239,0,0,3,0,20,0,5,1,0,0,0,1,0,1,Sales and Marketing
1693,77,71,10,14,38,0.9102564102564102,7,3,0,139,1.5910500978405497,0,6,1,2,17,1,4,1,1,0,0,0,1,0,Sales and Marketing
1694,12,102,0,8,39,7.846153846153846,5,3,0,104,1.7464803434388618,0,0,6,1,12,0,6,1,0,1,0,0,0,0,Development Department
1695,97,84,0,16,28,0.8571428571428571,6,2,1,334,1.4044443859197029,0,4,4,0,32,4,3,1,0,0,0,0,0,1,Sales and Marketing
1696,63,70,8,17,39,1.09375,8,1,2,117,1.6806694478250193,1,7,2,2,21,1,5,0,1,0,0,0,0,0,IT Infrastructure
1697,27,98,3,15,36,3.5,7,1,2,109,1.9251683487469293,0,4,4,2,26,1,3,0,0,0,0,1,0,1,Sales and Marketing
1698,53,110,0,9,29,2.037037037037037,9,1,1,287,1.8050650213890016,0,9,5,0,22,2,3,1,0,0,0,0,0,0,Quality Assurance
1699,68,75,0,20,35,1.0869565217391304,5,2,1,91,0.7239698388439054,0,7,3,3,27,0,3,1,0,0,0,0,0,0,Sales and Marketing
1700,26,109,0,12,29,4.037037037037037,3,2,0,153,1.73770116703735,0,3,3,0,25,0,4,1,0,0,0,0,0,1,Quality Assurance
1701,11,97,1,6,41,8.083333333333334,8,2,0,85,1.4171466616880213,0,6,6,0,17,0,2,1,0,0,0,0,0,0,Research and Development
1702,80,112,0,11,38,1.382716049382716,5,1,1,249,1.0423042092326815,1,1,5,0,31,0,3,1,0,0,0,0,0,0,IT Infrastructure
1703,68,68,9,10,32,0.9855072463768116,10,6,1,239,1.8490395960963926,0,2,4,0,22,0,4,1,1,0,0,0,0,0,Research and Development
1704,65,66,0,13,38,1.0,6,1,1,69,1.3694198519978777,0,6,4,0,22,1,3,0,0,0,0,0,0,0,Research and Development
1705,102,86,0,14,25,0.8349514563106796,11,5,1,82,1.2769006417383177,0,5,6,3,33,2,3,1,0,0,1,0,0,1,Sales and Marketing
1706,16,106,0,9,30,6.235294117647059,4,0,0,150,1.863957852403554,0,5,5,0,24,0,5,1,0,0,1,0,0,0,Sales and Marketing
1707,32,77,0,12,31,2.3333333333333335,8,0,0,543,1.3999628189263227,14,0,5,2,25,0,0,0,0,0,0,1,0,1,Sales and Marketing
1708,16,100,0,9,45,5.882352941176471,3,1,0,207,1.9634819662239271,3,5,5,1,15,0,4,0,0,0,1,0,0,0,Research and Development
1709,32,103,0,14,28,3.121212121212121,6,0,3,128,0.7479877939736705,1,7,3,3,20,0,6,1,0,0,0,1,0,1,IT Infrastructure
1710,28,103,3,13,25,3.5517241379310347,7,0,3,100,1.770751320779804,0,5,4,3,25,0,2,0,0,1,0,0,0,1,IT Infrastructure
1711,76,126,0,11,27,1.6363636363636365,11,4,2,114,0.794842794037623,0,11,6,2,38,0,2,1,0,0,1,0,0,1,Quality Assurance
1712,72,77,9,13,38,1.0547945205479452,9,2,3,230,0.8694908536838288,0,5,4,0,35,0,2,1,0,1,1,0,0,0,Development Department
1713,23,102,0,10,31,4.25,5,1,1,232,0.8966772812604427,0,2,5,0,19,0,1,0,0,1,0,1,0,0,IT Infrastructure
1714,20,108,2,9,33,5.142857142857143,9,12,1,108,1.0119177423208727,6,2,5,3,18,0,4,0,0,0,0,0,1,0,Sales and Marketing
1715,34,80,4,9,37,2.2857142857142856,7,2,1,111,1.6663174736024482,0,4,2,1,31,1,3,1,1,0,0,1,0,1,Quality Assurance
1716,91,143,12,17,35,1.5543478260869565,12,4,1,195,1.5296280032409426,0,1,5,2,30,3,6,1,1,1,1,1,0,1,Sales and Marketing
1717,84,89,11,16,35,1.0470588235294118,9,2,2,609,0.8760837064668952,10,3,4,3,25,3,2,1,1,0,0,1,1,1,Research and Development
1718,67,68,0,12,35,1.0,11,4,0,138,0.9352624051665961,0,3,4,0,26,3,3,0,0,1,0,0,0,0,Research and Development
1719,28,73,3,15,30,2.5172413793103448,6,0,1,76,0.7244584102936964,0,3,4,2,16,1,4,0,0,1,0,1,0,1,Sales and Marketing
1720,44,116,6,10,34,2.577777777777778,9,3,1,105,1.198986616642193,3,2,7,2,28,1,5,1,0,1,1,0,0,1,IT Infrastructure
1721,15,57,0,14,33,3.5625,4,0,0,62,1.1747527446607167,0,4,3,0,28,0,0,0,0,0,0,0,0,0,Development Department
1722,11,94,0,8,38,7.833333333333333,5,0,1,242,0.9537236868859772,2,6,3,0,28,0,0,1,0,0,0,0,0,0,Sales and Marketing
1723,29,73,0,13,28,2.433333333333333,1,0,0,165,1.8249375613033065,0,3,3,0,28,0,4,0,0,0,0,1,0,1,IT Infrastructure
1724,72,80,0,20,18,1.095890410958904,4,2,1,117,1.8117692853236071,0,5,4,0,24,0,2,0,0,0,0,0,0,1,Quality Assurance
1725,33,77,0,14,36,2.264705882352941,3,0,0,57,0.7315113786802132,0,2,5,2,27,1,3,0,1,1,1,1,0,1,Sales and Marketing
1726,63,68,0,14,37,1.0625,4,1,1,83,0.9314239298857286,0,1,5,1,32,0,0,0,1,0,0,0,1,0,Quality Assurance
1727,73,119,0,18,35,1.6081081081081081,4,1,0,205,1.6523767446308468,0,3,5,1,31,2,3,1,0,1,1,0,1,1,IT Infrastructure
1728,69,102,9,16,36,1.457142857142857,4,2,0,192,1.848664322623908,0,4,3,2,30,1,2,1,0,0,0,0,0,0,IT Infrastructure
1729,62,67,0,10,29,1.0634920634920635,4,0,0,164,0.6394142447591807,1,6,3,2,26,0,4,1,0,0,0,0,0,0,IT Infrastructure
1730,71,69,9,10,35,0.9583333333333334,13,3,1,70,1.8823054828565442,0,2,4,0,21,1,4,1,0,0,0,1,0,0,IT Infrastructure
1731,36,81,0,6,37,2.189189189189189,7,0,0,143,0.6581314077924981,1,2,4,0,32,1,0,0,1,0,0,1,0,1,Research and Development
1732,28,115,0,10,34,3.9655172413793105,4,0,0,105,1.5696414563174605,1,2,3,0,22,0,1,1,0,1,1,1,0,1,IT Infrastructure
1733,23,67,0,12,45,2.7916666666666665,3,0,0,110,0.6168627029929089,0,1,4,2,28,0,2,1,0,1,0,0,0,1,Research and Development
1734,70,74,0,7,25,1.0422535211267605,7,0,0,91,1.9236651382505126,0,5,5,1,38,2,1,1,0,0,0,0,1,0,Development Department
1735,83,129,0,9,35,1.5357142857142858,8,2,2,349,1.0766074026337753,7,5,5,1,31,3,2,1,1,0,1,1,0,1,Research and Development
1736,67,73,0,14,27,1.0735294117647058,4,4,0,169,1.5054104954469223,1,3,5,3,31,1,1,1,1,0,0,0,0,0,Quality Assurance
1737,73,82,0,14,37,1.1081081081081081,7,3,0,132,0.8101765418642606,0,6,5,0,21,1,2,1,0,0,0,1,1,1,Development Department
1738,65,74,9,14,25,1.121212121212121,9,5,1,386,1.0155194876425864,5,5,1,2,22,2,4,1,0,0,0,0,0,0,Quality Assurance
1739,76,75,0,12,26,0.974025974025974,9,3,1,112,1.650168502544224,0,3,3,2,32,2,4,1,0,0,0,0,0,0,Sales and Marketing
1740,20,115,0,13,31,5.476190476190476,3,2,1,95,2.1237795443938534,0,0,6,0,19,0,2,1,0,0,0,0,0,0,Sales and Marketing
1741,66,109,9,12,36,1.626865671641791,8,1,1,319,2.0368859060633824,0,9,4,2,19,0,3,1,1,0,0,0,0,0,Research and Development
1742,81,135,0,15,32,1.646341463414634,4,1,1,208,1.7639095181247375,4,1,4,4,18,3,5,1,0,0,0,1,0,1,Quality Assurance
1743,23,65,0,6,29,2.7083333333333335,11,3,0,91,1.852039559556232,0,4,4,2,20,1,1,0,0,0,0,1,0,1,Sales and Marketing
1744,72,71,0,13,31,0.9726027397260274,6,5,1,94,1.9832838723831352,0,6,2,0,25,1,5,1,0,0,0,0,0,0,Sales and Marketing
1745,32,119,0,12,33,3.606060606060606,6,1,1,200,0.6686568528352028,0,8,6,0,27,0,2,1,0,1,1,1,0,1,Sales and Marketing
1746,19,62,0,10,39,3.1,4,0,2,179,0.8482256704779303,1,4,3,0,16,0,1,1,0,0,0,0,0,0,Development Department
1747,24,71,0,13,36,2.84,1,1,0,79,0.6642166677795935,0,0,5,1,28,0,2,1,0,0,1,1,0,1,Development Department
1748,81,141,0,16,34,1.7195121951219512,8,0,2,254,1.3033270957873202,0,5,3,0,21,0,5,1,0,0,1,1,0,1,IT Infrastructure
1749,29,121,4,13,45,4.033333333333333,7,0,0,172,2.0587338675068456,2,0,6,1,16,0,5,0,0,0,0,1,0,1,Quality Assurance
1750,11,53,0,9,34,4.416666666666667,7,1,1,58,1.506154280349901,0,1,3,1,21,0,4,0,0,0,0,1,1,0,Sales and Marketing
1751,84,116,0,17,29,1.3647058823529412,9,2,1,170,1.374047350246853,1,1,7,1,27,2,3,1,0,0,0,1,1,0,Quality Assurance
1752,19,60,2,10,33,3.0,8,5,0,76,1.8300295274928864,0,2,3,1,24,0,1,0,0,1,1,0,1,0,IT Infrastructure
1753,58,99,8,15,37,1.6779661016949152,6,1,1,352,1.943762305780455,0,5,5,3,19,1,3,0,0,0,0,0,0,0,Research and Development
1754,57,110,0,14,30,1.896551724137931,13,4,1,119,1.6047293990122045,0,5,5,1,26,2,4,0,0,0,1,0,0,0,IT Infrastructure
1755,19,65,2,8,27,3.25,7,0,1,317,1.940566055806739,3,1,3,0,13,0,3,0,0,1,0,1,0,0,Sales and Marketing
1756,53,69,0,12,33,1.2777777777777777,10,3,4,139,0.801157751825966,1,1,4,2,13,2,4,0,1,0,0,0,0,0,Research and Development
1757,68,114,0,15,32,1.6521739130434783,8,1,1,94,1.3046757652018997,0,3,5,2,35,1,3,0,1,1,0,1,0,0,Research and Development
1758,22,62,3,11,40,2.6956521739130435,7,0,0,50,1.127777121607628,0,0,5,0,27,0,1,1,0,0,0,1,0,0,IT Infrastructure
1759,23,65,3,5,36,2.7083333333333335,2,2,0,97,1.0800319547793897,0,2,2,0,21,1,4,1,0,0,1,0,0,0,Sales and Marketing
1760,12,54,0,12,28,4.153846153846154,6,0,0,233,0.9459908339295693,1,2,3,1,10,0,3,0,0,0,0,1,0,0,Research and Development
1761,13,98,1,9,36,7.0,3,1,0,250,2.0509948743267286,0,5,5,1,18,0,4,0,0,0,1,0,0,0,IT Infrastructure
1762,48,64,6,16,39,1.3061224489795917,7,6,1,137,1.2147375021951536,0,0,3,0,26,0,1,0,0,0,0,0,0,0,IT Infrastructure
1763,19,60,0,12,25,3.0,6,0,1,70,1.3853810363837145,0,0,2,1,19,0,4,1,0,0,1,0,0,0,Sales and Marketing
1764,10,87,0,9,28,7.909090909090909,3,0,0,92,1.1517387723125323,0,3,4,1,28,0,0,1,0,0,0,0,0,0,IT Infrastructure
1765,16,85,0,16,33,5.0,9,1,0,129,2.094276339761419,0,3,4,2,24,0,3,0,0,0,0,1,1,0,IT Infrastructure
1766,58,113,8,20,35,1.9152542372881356,5,1,1,322,1.4742726320553907,0,3,5,3,20,2,6,0,0,0,0,0,0,0,IT Infrastructure
1767,86,101,0,8,33,1.160919540229885,9,5,4,229,0.5358688544902537,0,8,4,1,19,3,6,1,0,0,0,0,1,0,Quality Assurance
1768,72,70,9,13,31,0.958904109589041,7,1,0,275,0.9306058204905036,0,3,2,1,30,2,2,0,0,1,0,1,0,0,Development Department
1769,56,71,0,12,31,1.2456140350877194,4,6,1,204,2.0363898084134644,2,4,3,1,29,0,2,1,0,0,1,0,0,0,Quality Assurance
1770,55,107,0,13,36,1.9107142857142858,8,6,1,281,2.0194836643353926,2,3,3,0,28,0,1,1,0,1,0,1,1,0,IT Infrastructure
1771,20,93,2,14,39,4.428571428571429,6,5,1,71,1.4497818577513677,0,2,4,0,30,0,4,1,0,1,1,1,0,0,Development Department
1772,73,67,10,12,30,0.9054054054054054,6,0,1,82,1.3733380672884068,0,7,3,0,28,2,1,1,0,0,0,0,0,0,Research and Development
1773,76,73,0,13,45,0.948051948051948,11,1,3,80,1.880824303475377,0,5,4,1,27,0,3,0,1,0,0,1,0,0,Quality Assurance
1774,65,125,0,14,44,1.893939393939394,4,0,1,112,1.6196670925037735,1,3,4,1,29,0,6,0,1,1,1,1,0,0,Quality Assurance
1775,12,54,0,9,38,4.153846153846154,6,2,0,89,2.022939964025138,1,4,2,1,27,0,3,1,1,0,0,0,0,0,Quality Assurance
1776,13,56,0,20,35,4.0,7,0,1,51,1.3386994615654433,0,0,4,0,24,0,1,0,0,1,1,0,0,0,Sales and Marketing
1777,75,125,0,18,45,1.644736842105263,7,4,3,121,2.01319318082706,0,5,5,1,26,1,3,0,0,0,0,0,0,0,IT Infrastructure
1778,19,98,2,10,32,4.9,4,1,1,123,1.4563246773323468,0,7,4,1,26,0,1,1,0,0,1,1,0,0,Research and Development
1779,77,109,0,12,30,1.3974358974358974,10,3,4,93,1.5091815307946532,0,9,7,2,27,0,5,1,1,0,0,1,0,0,Research and Development
1780,20,91,0,13,31,4.333333333333333,5,1,0,101,0.7538502913822925,0,3,2,0,19,0,4,0,0,0,0,1,0,0,Research and Development
1781,17,59,0,10,27,3.2777777777777777,1,0,0,151,1.5157784759703932,5,3,4,2,22,0,1,1,0,1,0,1,0,0,IT Infrastructure
1782,60,104,8,9,35,1.7049180327868851,5,0,1,97,1.702811460731541,0,3,5,1,23,0,2,0,0,0,0,0,1,0,Development Department
1783,13,56,0,6,33,4.0,5,0,0,156,1.278956519508371,0,2,3,1,20,0,1,1,0,0,0,1,0,0,Quality Assurance
1784,59,66,8,18,34,1.1,5,1,1,82,1.286657314891804,0,4,3,1,20,2,3,0,0,0,0,0,0,0,IT Infrastructure
1785,62,74,0,13,32,1.1746031746031746,6,2,0,160,1.1252292269441733,5,2,4,1,30,1,5,0,0,0,0,1,0,0,Quality Assurance
1786,85,127,0,13,35,1.4767441860465116,8,1,1,118,1.997864586490848,1,9,5,2,28,2,2,1,0,1,0,0,0,0,IT Infrastructure
1787,16,58,0,8,41,3.411764705882353,4,2,0,130,1.3172892956574054,0,1,6,1,24,0,2,0,0,0,0,0,0,0,Quality Assurance
1788,17,107,0,6,37,5.944444444444445,1,0,0,117,0.867650349637342,0,1,2,1,23,0,5,0,0,0,0,1,0,0,IT Infrastructure
1789,77,126,10,16,40,1.6153846153846154,12,2,1,227,0.5917698127195136,0,3,7,0,22,2,6,0,1,0,1,0,0,0,Development Department
1790,65,116,0,13,35,1.7575757575757576,5,2,2,129,1.7114310683319156,2,9,4,1,32,0,2,1,1,0,0,0,0,0,Research and Development
1791,16,60,2,10,24,3.5294117647058822,10,1,2,141,1.4273916255961694,1,3,4,0,20,0,2,1,0,0,0,1,0,0,Quality Assurance
1792,62,106,0,18,25,1.6825396825396826,4,0,1,268,0.5546319485249492,3,9,3,2,23,2,6,1,1,0,1,1,1,0,IT Infrastructure
1793,18,104,0,5,44,5.473684210526316,2,1,0,139,1.2379944823628724,0,7,7,0,22,0,1,0,0,0,1,1,0,0,Development Department
1794,10,52,0,11,29,4.7272727272727275,4,6,0,66,2.012892087057966,1,0,3,0,22,0,4,1,0,0,0,1,0,0,Development Department
1795,21,98,2,14,30,4.454545454545454,7,2,0,117,2.0552687527146656,0,1,3,1,34,0,0,1,0,0,0,1,0,0,Research and Development
1796,64,73,8,16,34,1.123076923076923,7,6,0,74,0.6140311802107999,0,3,2,0,28,2,1,1,0,0,0,0,0,0,IT Infrastructure
1797,63,70,8,22,36,1.09375,4,2,1,151,0.7179461205478807,0,1,3,0,23,0,5,1,0,0,0,0,0,0,Quality Assurance
1798,20,101,0,12,37,4.809523809523809,6,1,0,184,0.6515912318363973,0,0,4,2,31,0,4,0,0,0,1,0,0,0,Sales and Marketing
1799,69,103,9,17,43,1.4714285714285715,8,2,2,480,1.847153425534287,12,9,6,3,17,1,2,0,0,0,1,1,0,0,Development Department
1800,61,110,0,13,41,1.7741935483870968,6,1,0,383,0.6595551451898916,0,9,3,1,22,1,2,1,0,1,0,1,1,0,Development Department
1801,12,98,1,11,29,7.538461538461538,4,0,1,87,0.8880040744836901,0,1,4,2,18,0,5,0,0,0,0,0,0,0,Research and Development
1802,16,60,2,8,37,3.5294117647058822,3,0,0,112,0.9473163273032754,2,2,1,1,21,0,1,1,1,0,0,0,0,0,IT Infrastructure
1803,65,113,0,13,32,1.7121212121212122,3,1,1,152,1.9272379638316384,1,10,2,1,27,1,1,0,0,0,0,1,0,0,Sales and Marketing
1804,15,92,0,11,32,5.75,5,1,1,252,1.704851010929723,1,4,3,1,23,0,1,0,0,0,0,1,0,0,Sales and Marketing
1805,72,76,9,12,28,1.0410958904109588,6,3,1,95,1.456554916363502,0,4,6,2,28,2,4,1,1,0,0,0,0,0,Sales and Marketing
1806,22,99,3,15,25,4.304347826086956,2,0,0,220,1.8061157932923275,2,3,1,1,25,0,5,1,0,0,1,1,0,0,IT Infrastructure
1807,20,110,0,7,34,5.238095238095238,2,0,0,99,1.697069603606641,0,1,5,3,21,0,2,0,0,0,0,1,0,0,Quality Assurance
1808,55,120,7,11,30,2.142857142857143,10,2,1,156,1.6831759453074904,0,1,4,3,31,2,2,0,0,0,0,0,0,0,Development Department
1809,75,105,10,14,39,1.381578947368421,9,1,0,109,0.6519320264679983,0,9,4,3,18,2,4,1,1,1,0,0,0,0,IT Infrastructure
1810,99,116,0,17,33,1.16,7,6,1,94,1.4194479446614952,0,3,4,2,15,3,7,1,0,1,0,1,0,0,Sales and Marketing
1811,78,75,0,17,34,0.9493670886075949,7,3,2,88,1.658291943542046,0,2,4,1,30,1,4,0,0,0,1,0,0,0,Development Department
1812,72,109,9,15,41,1.4931506849315068,5,0,2,142,1.3932824510478887,1,1,3,3,24,3,3,1,0,0,1,0,0,0,Development Department
1813,23,65,0,12,25,2.7083333333333335,3,1,0,311,0.5989423100467862,3,2,3,0,30,0,0,0,0,0,0,1,0,0,Sales and Marketing
1814,21,64,0,12,28,2.909090909090909,5,1,1,65,0.9039525614970462,0,3,4,0,27,0,1,0,0,0,0,1,0,0,Sales and Marketing
1815,74,73,0,11,33,0.9733333333333334,6,2,1,98,1.9735499956004858,1,4,3,1,29,1,1,1,0,0,0,0,0,0,Development Department
1816,21,61,2,14,34,2.772727272727273,7,11,8,57,1.6402237795635342,0,0,3,2,19,0,0,0,0,0,1,0,0,0,Research and Development
1817,67,104,9,12,40,1.5294117647058822,9,3,2,341,1.5786397042615208,3,4,4,0,29,0,6,1,0,0,1,0,0,0,Development Department
1818,10,90,0,9,37,8.181818181818182,5,4,0,93,1.7358332081820085,1,2,6,1,18,0,2,0,0,0,1,0,0,0,Quality Assurance
1819,14,56,1,13,32,3.7333333333333334,5,4,0,77,0.8037120002748389,0,1,3,0,21,0,4,1,0,0,0,0,0,0,Quality Assurance
1820,68,116,9,18,36,1.681159420289855,6,0,1,141,0.5565589540966112,0,6,5,0,24,3,4,1,0,0,1,0,0,0,Research and Development
1821,78,115,0,13,36,1.4556962025316456,6,0,0,92,1.2046493631835926,0,10,5,3,28,1,6,0,0,0,1,1,1,0,IT Infrastructure
1822,64,68,8,13,25,1.0461538461538462,6,1,2,66,1.197871222652581,0,5,5,1,24,2,1,0,0,0,1,0,0,0,Development Department
1823,16,110,2,9,33,6.470588235294118,2,1,0,98,1.911825823810901,1,1,6,2,26,0,1,1,0,0,0,0,1,0,Quality Assurance
1824,74,72,10,14,34,0.96,4,3,1,210,0.8011512745360686,4,5,5,1,28,0,0,0,0,1,0,1,0,0,Development Department
1825,69,76,9,16,35,1.0857142857142856,8,5,4,60,0.9452381732201893,0,1,4,2,23,3,4,1,0,0,0,1,0,0,Research and Development
1826,73,108,0,12,29,1.4594594594594594,9,2,3,224,0.6611472813178365,1,5,5,3,24,0,3,0,0,0,1,0,0,0,Sales and Marketing
1827,68,117,0,12,28,1.6956521739130435,4,2,1,201,1.1506821181493374,0,10,4,1,19,3,6,1,0,0,0,1,0,0,Research and Development
1828,68,112,0,9,33,1.6231884057971016,6,3,0,92,0.9326802749129048,1,10,6,2,16,3,5,1,1,0,1,1,0,0,Research and Development
1829,64,69,8,10,43,1.0615384615384615,9,1,0,109,0.9261899200743577,0,6,5,0,30,0,3,1,1,1,0,0,0,0,Research and Development
1830,13,55,1,12,28,3.9285714285714284,2,0,0,208,0.9989367735350694,1,1,3,1,19,0,2,0,0,0,0,0,0,0,Quality Assurance
1831,16,107,0,15,40,6.294117647058823,6,2,1,94,1.0361012931350297,0,5,7,0,15,0,2,0,0,1,1,0,0,0,Research and Development
1832,11,54,0,8,40,4.5,5,2,0,66,1.1146895454369476,0,0,3,1,23,0,0,0,0,0,1,1,0,0,Sales and Marketing
