id,SentMessages,ReceivedMessages,MessagesOutsideWorkHours,SentFrequency,ReceivedFrequency,SentReceivedRatio,UniqueRecipients,HiddenCopy,CarbonCopy,TextLength,BytesSentReceivedRatio,QuestionMarks,ResponseTime,MessagesReadLater,DaysBetweenReceivedAndRead,AnsweredMessages,UnansweredMessages,UnrepliedMessages,MentionColleagues,MoodType,StressKeywordsPresent,SalaryChangeMentioned,VacationMentioned,PoliteMessage,Resigned,Group
1698,77,74,3,15,17,0.9487179487179487,10,3,5,118,1.9167499291385819,3,3,6,1,18,10,17,1,0,1,0,0,0,0,Quality Assurance
1699,60,91,2,10,14,1.4918032786885247,5,4,3,213,1.958362834964532,4,2,6,3,18,17,7,4,0,1,0,1,0,0,Sales and Marketing
1700,72,97,2,16,15,1.3287671232876712,8,2,6,83,1.3139003941631282,3,2,5,2,24,18,13,2,0,3,0,0,0,0,Quality Assurance
1701,67,94,2,13,13,1.3823529411764706,7,1,2,111,1.9901753727953249,3,3,4,0,24,7,2,0,0,1,0,0,0,1,Research and Development
1702,65,94,2,14,17,1.4242424242424243,7,4,2,151,1.3968462842496592,3,2,5,1,26,15,8,1,0,0,0,0,0,1,IT Infrastructure
1703,77,112,3,15,17,1.435897435897436,7,3,3,195,0.5660038155978735,3,3,6,1,29,18,10,1,0,1,0,0,0,1,Research and Development
1704,66,82,2,19,17,1.2238805970149254,7,1,2,135,1.9533170806135245,4,2,4,0,29,12,9,0,0,0,1,0,0,1,Research and Development
1705,75,65,3,16,19,0.8552631578947368,5,2,4,67,0.8626291545955227,4,2,5,2,22,12,7,1,0,1,0,0,0,0,Sales and Marketing
1706,68,86,2,20,15,1.2463768115942029,10,4,4,151,1.5806107240077554,3,5,4,1,27,18,14,1,0,2,0,1,0,0,Sales and Marketing
1707,66,83,2,17,16,1.2388059701492538,11,3,4,92,1.16815618046514,3,3,6,1,20,11,17,2,0,0,0,1,0,0,Sales and Marketing
1708,67,79,2,11,15,1.161764705882353,7,1,6,94,0.71844646314277,4,4,6,3,20,16,14,1,0,2,0,0,0,0,Research and Development
1709,63,79,2,9,14,1.234375,3,4,2,607,1.1248937199477247,4,6,5,0,22,15,7,3,0,3,0,1,0,0,IT Infrastructure
1710,72,86,2,18,13,1.178082191780822,4,1,1,139,1.4631214635534031,4,2,5,1,27,8,-3,1,0,0,0,0,0,1,IT Infrastructure
1711,51,84,2,8,16,1.6153846153846154,10,5,2,304,1.7795656958184898,4,3,5,1,32,13,7,3,0,3,0,1,0,0,Quality Assurance
1712,78,91,3,13,16,1.1518987341772151,8,3,3,394,1.6779602805153548,5,3,4,0,37,11,6,1,0,1,0,0,0,1,Development Department
1713,71,70,2,11,14,0.9722222222222222,6,1,5,107,0.9724152448967103,4,3,3,2,21,10,12,1,0,1,0,1,0,0,IT Infrastructure
1714,72,114,2,14,16,1.5616438356164384,7,1,3,190,0.9589353051824192,4,2,5,1,35,13,7,2,0,0,0,0,0,1,Sales and Marketing
1715,75,94,3,18,20,1.236842105263158,6,3,6,148,1.9572937313479843,3,3,6,2,16,14,3,4,0,1,0,1,0,0,Quality Assurance
1716,62,80,2,14,19,1.2698412698412698,7,2,2,199,1.426415614888198,3,3,4,1,21,10,7,1,0,0,0,0,0,1,Sales and Marketing
1717,58,82,2,13,18,1.3898305084745763,5,4,4,76,1.0653535051571372,4,5,5,3,26,16,9,2,0,0,0,1,0,0,Research and Development
1718,64,85,2,13,13,1.3076923076923077,4,1,6,405,1.0031784235936674,3,5,4,1,20,16,10,1,0,2,0,1,0,0,Research and Development
1719,71,88,2,14,22,1.2222222222222223,7,2,3,66,1.2268671124064807,3,6,5,2,22,11,9,1,0,2,0,1,0,0,Sales and Marketing
1720,71,80,2,11,9,1.1111111111111112,4,1,1,1441,1.9456875235987998,5,3,3,0,32,8,7,1,0,0,0,0,0,1,IT Infrastructure
1721,75,87,3,17,14,1.144736842105263,6,2,1,57,1.7606356290668432,3,2,5,0,21,15,12,0,0,3,0,1,0,0,Development Department
1722,77,86,3,15,16,1.1025641025641026,7,4,3,154,0.9149731204346897,5,2,4,0,25,12,3,2,0,2,0,0,0,1,Sales and Marketing
1723,55,81,2,9,12,1.4464285714285714,10,5,3,46,0.9577030531949955,3,5,4,2,25,12,19,1,0,1,0,1,0,0,IT Infrastructure
1724,71,82,2,15,15,1.1388888888888888,9,4,4,310,1.3130842586577005,4,4,5,1,18,13,10,1,0,3,0,1,0,0,Quality Assurance
1725,86,93,3,21,16,1.0689655172413792,6,3,2,78,1.8691503476590452,3,3,4,1,23,14,4,0,0,0,0,0,0,1,Sales and Marketing
1726,64,77,2,16,18,1.1846153846153846,6,5,2,118,1.12144469107976,4,2,4,1,22,15,14,2,0,1,0,1,0,0,Quality Assurance
1727,58,86,2,15,14,1.4576271186440677,10,1,4,621,1.7627480967926932,3,4,7,2,25,15,8,0,0,2,0,1,0,0,IT Infrastructure
1728,67,88,2,13,13,1.2941176470588236,8,1,3,73,1.5006196083135097,4,3,6,3,19,15,8,4,0,2,0,1,0,0,IT Infrastructure
1729,57,64,2,12,11,1.103448275862069,9,1,4,148,1.4965358549405539,4,2,6,3,21,10,7,1,0,1,0,1,0,0,IT Infrastructure
1730,80,95,3,12,13,1.1728395061728396,7,2,3,137,0.8620439539750467,4,3,6,2,27,5,7,2,0,1,0,1,0,0,IT Infrastructure
1731,67,67,2,17,15,0.9852941176470589,5,1,3,67,1.5209563958833554,4,5,4,0,18,22,12,3,0,2,0,1,0,0,Research and Development
1732,65,96,2,10,16,1.4545454545454546,2,1,1,160,1.9314578083171658,4,4,4,0,38,13,2,0,0,0,0,0,0,1,IT Infrastructure
1733,81,97,3,20,16,1.1829268292682926,7,2,2,96,1.917701419198036,4,4,5,0,22,9,6,0,0,0,0,0,0,1,Research and Development
1734,87,84,3,10,13,0.9545454545454546,3,1,2,173,1.9537215154910221,4,2,5,1,25,11,3,1,0,1,0,0,0,1,Development Department
1735,59,83,2,12,18,1.3833333333333333,13,4,4,107,1.1968807609283854,3,5,6,2,28,11,6,1,0,1,0,0,0,0,Research and Development
1736,76,99,3,16,17,1.2857142857142858,8,1,3,347,0.5348813453385775,4,3,4,1,25,13,9,1,0,0,0,0,0,1,Quality Assurance
1737,64,105,2,11,18,1.6153846153846154,9,4,2,122,1.9812437668481986,3,3,5,1,28,8,9,0,0,1,0,0,1,1,Development Department
1738,61,89,2,11,13,1.435483870967742,7,5,5,52,1.4182750746134711,3,6,4,1,15,14,13,2,0,0,0,0,0,0,Quality Assurance
1739,79,86,3,17,18,1.075,4,1,2,584,1.932210319752778,4,2,5,0,25,14,10,1,0,0,0,0,0,1,Sales and Marketing
1740,69,82,2,12,20,1.1714285714285715,5,1,1,138,1.8178000020204292,5,2,4,1,23,15,11,0,0,0,1,0,0,1,Sales and Marketing
1741,65,84,2,15,12,1.2727272727272727,5,1,4,514,1.4181704527571162,4,2,3,1,24,16,10,0,0,0,0,0,0,0,Research and Development
1742,77,89,3,14,13,1.141025641025641,7,2,2,181,1.3353566894556685,5,2,4,0,19,16,12,2,0,0,1,0,0,1,Quality Assurance
1743,70,83,2,15,8,1.1690140845070423,5,3,2,414,0.6679214516243394,4,3,6,1,23,15,7,2,0,2,0,1,0,0,Sales and Marketing
1744,62,76,2,12,11,1.2063492063492063,9,4,5,125,0.807295113064429,4,3,6,2,32,10,18,0,0,2,0,0,0,0,Sales and Marketing
1745,64,85,2,18,15,1.3076923076923077,5,3,3,52,1.8680037805148093,3,5,5,1,18,11,10,1,0,3,0,0,0,0,Sales and Marketing
1746,76,107,3,11,14,1.3896103896103895,4,1,4,111,1.6720798620019408,5,3,4,1,28,9,2,1,0,1,0,0,0,1,Development Department
1747,73,89,2,9,22,1.2027027027027026,5,1,2,146,0.628984163426332,5,3,3,0,33,8,7,3,0,0,0,0,0,1,Development Department
1748,63,91,2,11,15,1.421875,2,3,2,148,1.158530379416164,4,3,4,0,28,17,3,3,0,1,0,0,0,1,IT Infrastructure
1749,66,72,2,18,18,1.0746268656716418,9,2,6,79,1.3438422566478962,3,6,3,1,18,12,15,1,0,1,0,1,0,0,Quality Assurance
1750,71,72,2,10,10,1.0,6,4,6,42,1.8924223471155275,3,3,6,1,22,15,7,2,0,2,0,0,0,0,Sales and Marketing
1751,57,91,2,14,19,1.5689655172413792,14,4,5,47,1.2307891045246726,4,4,4,1,20,13,12,3,0,3,0,1,0,0,Quality Assurance
1752,68,86,2,18,10,1.2463768115942029,6,2,5,27,1.4273682306375026,3,4,4,1,22,16,11,2,0,2,0,0,0,0,IT Infrastructure
1753,73,92,2,13,17,1.2432432432432432,6,3,4,156,1.6446572055784936,3,4,4,3,19,14,6,2,0,0,0,1,0,0,Research and Development
1754,64,94,2,18,14,1.4461538461538461,6,1,1,136,0.8274423210382429,4,2,5,0,25,10,8,1,1,0,1,0,0,1,IT Infrastructure
1755,67,94,2,17,11,1.3823529411764706,4,4,4,167,1.4988015083992963,3,3,4,2,31,15,0,1,0,2,0,0,0,0,Sales and Marketing
1756,74,90,2,19,19,1.2,9,4,5,54,1.7220405184268872,3,6,6,1,21,13,5,4,0,1,0,0,0,0,Research and Development
1757,57,98,2,14,17,1.6896551724137931,10,2,5,579,0.8297101715326107,4,4,7,0,25,9,8,3,0,0,0,0,0,0,Research and Development
1758,60,90,2,16,18,1.4754098360655739,7,3,4,39,0.8150724009044459,3,3,6,2,28,16,5,2,0,2,0,1,0,0,IT Infrastructure
1759,67,91,2,13,19,1.338235294117647,10,3,3,126,1.3432902041742114,3,4,6,2,26,21,13,5,0,3,0,1,0,0,Sales and Marketing
1760,61,100,2,14,14,1.6129032258064515,9,2,6,87,1.6148581248854932,4,4,6,1,21,15,12,2,0,1,0,1,0,0,Research and Development
1761,67,71,2,19,16,1.0441176470588236,8,1,4,61,1.546917055142301,4,5,5,1,25,13,12,1,0,3,0,0,0,0,IT Infrastructure
1762,58,82,2,21,15,1.3898305084745763,5,3,5,316,0.9472012409187247,4,4,3,2,22,12,18,1,0,1,0,1,0,0,IT Infrastructure
1763,65,81,2,15,20,1.2272727272727273,7,2,2,322,1.2463807054399187,3,2,5,0,29,12,2,0,0,0,0,0,0,1,Sales and Marketing
1764,75,92,3,12,17,1.2105263157894737,7,3,3,104,1.3759798503501552,4,3,4,0,29,13,8,2,0,1,1,0,0,1,IT Infrastructure
1765,78,80,3,17,15,1.0126582278481013,13,5,5,417,1.2031438024450698,3,5,4,2,17,16,10,0,0,1,0,1,0,0,IT Infrastructure
1766,79,96,3,22,23,1.2,9,2,4,176,0.6661261012227377,4,3,4,1,28,10,10,2,0,1,0,0,0,1,IT Infrastructure
1767,63,87,2,11,14,1.359375,7,3,5,92,1.128036520907397,4,6,5,0,23,10,10,3,0,2,0,0,0,0,Quality Assurance
1768,56,98,2,20,19,1.719298245614035,10,4,3,63,1.2636218379852897,4,2,7,4,17,14,13,2,0,2,0,0,0,0,Development Department
1769,69,95,2,14,16,1.3571428571428572,4,2,1,191,0.9522870981774585,3,2,4,0,31,12,5,1,1,1,1,0,0,1,Quality Assurance
1770,65,92,2,15,15,1.393939393939394,3,1,1,137,1.1368519942841482,5,3,4,1,28,12,7,1,0,1,0,0,0,1,IT Infrastructure
1771,84,75,3,13,16,0.8823529411764706,3,1,2,116,1.8543993478178677,4,2,4,0,27,12,8,2,0,1,0,0,0,1,Development Department
1772,95,111,3,19,18,1.15625,9,3,2,111,1.6634943285856072,4,2,4,1,29,14,4,2,0,0,0,0,0,1,Research and Development
1773,66,102,2,12,18,1.5223880597014925,4,1,2,130,1.5212506646087967,4,2,4,1,27,7,7,0,0,0,0,0,0,1,Quality Assurance
1774,76,88,3,12,19,1.1428571428571428,8,2,2,165,1.3088949512295442,4,2,4,1,25,9,8,2,0,0,0,0,0,1,Quality Assurance
1775,69,82,2,16,10,1.1714285714285715,12,3,5,867,0.6753099819204529,3,6,6,2,19,8,12,1,0,2,0,0,0,0,Quality Assurance
1776,86,84,3,16,16,0.9655172413793104,5,2,3,402,0.6236691649911025,5,3,5,0,24,13,13,0,0,1,0,0,0,1,Sales and Marketing
1777,72,78,2,15,12,1.0684931506849316,5,3,2,118,1.9457156020589816,3,3,3,1,35,10,9,0,1,1,0,0,0,1,IT Infrastructure
1778,78,80,3,17,12,1.0126582278481013,4,2,1,142,0.512454050603967,3,2,5,0,32,15,7,0,0,1,0,0,0,1,Research and Development
1779,84,85,3,16,18,1.0,6,1,3,97,0.868231898211876,3,2,3,0,28,17,5,0,0,0,0,0,0,1,Research and Development
1780,78,89,3,15,14,1.1265822784810127,5,2,1,226,1.4374197502810642,5,2,5,0,18,11,4,2,1,1,0,0,0,1,Research and Development
1781,60,83,2,11,17,1.360655737704918,10,2,2,77,1.2557852040773887,3,5,7,2,28,13,9,2,0,2,0,1,0,0,IT Infrastructure
1782,63,74,2,10,15,1.15625,5,1,5,152,1.496407905111606,3,4,4,1,33,10,5,1,0,1,1,0,0,1,Development Department
1783,65,115,2,15,18,1.7424242424242424,6,1,2,136,0.7429640725506828,3,3,4,1,23,17,0,2,0,1,0,0,0,1,Quality Assurance
1784,62,81,2,11,17,1.2857142857142858,7,4,3,77,1.3066399022686717,3,4,6,2,23,18,8,1,0,1,0,0,0,0,IT Infrastructure
1785,67,90,2,13,14,1.3235294117647058,7,2,5,82,1.1349391140974052,4,2,5,2,19,14,9,1,0,2,0,0,0,0,Quality Assurance
1786,84,92,3,8,17,1.0823529411764705,9,2,2,247,1.0388385789019763,4,3,4,1,27,14,9,2,0,1,1,0,1,1,IT Infrastructure
1787,69,78,2,12,19,1.1142857142857143,9,5,3,435,1.7762818690767448,4,2,4,1,25,13,8,2,1,0,0,0,0,1,Quality Assurance
1788,76,101,3,11,18,1.3116883116883118,7,1,4,67,1.1932278994079937,4,3,5,2,29,12,8,1,0,1,0,0,0,1,IT Infrastructure
1789,68,67,2,15,13,0.9710144927536232,9,3,2,785,1.1850933885051798,3,3,5,2,28,17,10,1,0,1,0,0,0,0,Development Department
1790,77,101,3,12,10,1.294871794871795,8,2,2,88,1.324218276706791,4,2,5,0,27,15,8,2,0,1,0,0,0,1,Research and Development
1791,67,83,2,13,15,1.2205882352941178,5,2,1,111,1.5009777246139857,4,2,4,0,27,11,3,0,0,0,0,0,0,1,Quality Assurance
1792,73,84,2,16,14,1.135135135135135,7,3,5,434,1.12064414380225,3,2,7,3,29,15,4,1,0,1,0,1,0,0,IT Infrastructure
1793,73,86,2,11,13,1.162162162162162,17,2,3,105,1.3012189161097025,5,3,3,0,34,12,7,2,1,0,0,0,0,1,Development Department
1794,70,78,2,11,15,1.0985915492957747,8,2,3,97,1.996066539957919,3,3,5,1,18,14,9,2,0,1,0,0,0,1,Development Department
1795,54,90,2,14,12,1.6363636363636365,7,3,4,69,1.2966566592017243,4,4,6,1,30,18,11,3,0,0,0,1,0,0,Research and Development
1796,79,81,3,19,15,1.0125,9,1,4,74,1.4337443100131164,4,4,6,1,20,13,12,3,0,2,0,0,0,0,IT Infrastructure
1797,64,61,2,9,11,0.9384615384615385,8,4,4,199,0.7847715692378807,4,4,5,1,21,15,6,2,0,1,0,1,0,0,Quality Assurance
1798,71,97,2,19,19,1.3472222222222223,6,1,2,154,1.029711197971968,5,2,5,0,34,9,8,2,0,0,0,0,0,1,Sales and Marketing
1799,83,92,3,16,14,1.0952380952380953,6,3,1,140,1.7417520647512774,5,3,4,0,20,13,4,2,0,0,0,0,0,1,Development Department
1800,74,83,2,19,23,1.1066666666666667,9,3,3,140,0.6795967471574307,3,5,7,2,14,10,13,2,0,1,0,1,0,0,Development Department
1801,57,82,2,13,13,1.4137931034482758,4,2,4,283,0.5037632636269092,4,3,6,2,12,16,13,3,0,3,0,0,0,0,Research and Development
1802,65,79,2,18,10,1.196969696969697,7,4,5,167,1.3581345302419563,4,5,4,0,21,17,5,1,0,1,0,0,0,0,IT Infrastructure
1803,86,91,3,15,26,1.0459770114942528,10,1,3,133,0.9632798145803185,5,3,4,1,25,9,6,1,1,1,0,0,0,1,Sales and Marketing
1804,72,87,2,16,21,1.1917808219178083,6,1,2,1264,0.9187598266692962,4,3,4,1,24,10,9,2,0,1,0,0,0,1,Sales and Marketing
1805,70,66,2,11,13,0.9295774647887324,7,2,3,232,0.6490880959985192,4,4,6,0,20,15,10,3,0,2,0,1,0,0,Sales and Marketing
1806,57,77,2,15,15,1.3275862068965518,7,5,6,398,1.7304898471506924,3,6,4,1,29,17,7,0,0,2,0,1,0,0,IT Infrastructure
1807,78,85,3,13,13,1.0759493670886076,5,2,2,109,1.8142886529963855,4,2,4,0,25,17,6,0,0,0,0,0,0,1,Quality Assurance
1808,58,101,2,13,14,1.7118644067796611,5,1,2,242,1.7312390311340988,4,1,5,0,18,11,6,2,0,1,0,0,1,1,Development Department
1809,51,66,2,16,16,1.2692307692307692,4,1,1,261,1.393567951805981,4,2,5,2,29,11,11,1,0,2,0,0,0,0,IT Infrastructure
1810,72,88,2,17,21,1.2054794520547945,7,1,3,180,1.3433312631336038,4,4,4,0,35,10,5,1,0,0,0,0,1,1,Sales and Marketing
1811,79,90,3,13,17,1.125,6,9,3,275,1.9430420400782347,4,5,5,2,26,10,13,1,0,2,0,0,0,0,Development Department
1812,72,90,2,14,16,1.2328767123287672,4,1,3,344,1.1695810451379332,4,3,5,1,22,14,2,1,0,0,0,0,0,1,Development Department
1813,78,92,3,20,13,1.1645569620253164,9,2,3,205,0.6594026854558208,4,3,3,1,26,10,8,0,0,1,0,0,0,1,Sales and Marketing
1814,76,98,3,14,17,1.2727272727272727,4,1,2,172,0.8027418581630621,4,2,5,0,34,9,5,1,1,1,0,0,0,1,Sales and Marketing
1815,78,87,3,13,16,1.1012658227848102,9,5,2,44,1.6071500782753123,3,4,5,0,31,9,11,2,0,1,0,0,0,0,Development Department
1816,67,81,2,12,19,1.1911764705882353,7,1,5,70,1.6498402241390453,3,6,5,1,24,12,12,3,0,3,0,1,0,0,Research and Development
1817,80,85,3,13,17,1.0493827160493827,10,2,3,116,1.2126717603136274,4,2,4,0,23,10,8,3,0,0,0,0,0,1,Development Department
1818,70,96,2,12,17,1.352112676056338,9,3,5,44,1.0665669506827857,3,3,6,2,25,20,14,2,0,1,0,0,0,0,Quality Assurance
1819,82,112,3,14,19,1.3493975903614457,5,3,1,114,0.7199699568820647,4,2,4,1,22,10,7,1,0,1,0,0,0,1,Quality Assurance
1820,71,84,2,16,16,1.1666666666666667,7,1,2,147,0.6945733405494244,4,4,5,3,19,16,11,1,0,0,0,0,0,0,Research and Development
1821,69,80,2,17,19,1.1428571428571428,2,2,1,569,1.8860880609808315,3,2,4,1,31,9,10,2,0,1,0,0,0,1,IT Infrastructure
1822,79,103,3,15,17,1.2875,5,2,2,174,1.2406109769817864,4,3,4,0,28,10,5,2,0,0,0,0,0,1,Development Department
1823,64,98,2,12,14,1.5076923076923077,3,1,2,126,1.694093361650233,4,3,4,0,30,17,8,2,0,0,0,0,0,1,Quality Assurance
1824,75,87,3,16,18,1.144736842105263,8,1,3,190,0.8637157925965511,4,2,5,1,32,15,4,1,0,1,0,0,0,1,Development Department
1825,79,100,3,16,16,1.25,3,1,1,220,1.721162452425245,3,3,4,1,28,11,6,4,0,0,0,0,0,1,Research and Development
1826,82,101,3,14,16,1.216867469879518,7,2,2,250,1.6233282191624097,4,2,4,1,29,11,5,1,0,1,0,0,0,1,Sales and Marketing
1827,69,95,2,10,16,1.3571428571428572,5,2,2,317,0.8854272864900294,4,2,3,1,15,7,12,2,0,1,0,0,0,1,Research and Development
1828,61,79,2,17,9,1.2741935483870968,4,2,6,98,1.5799113966798872,3,5,4,2,25,14,14,1,0,2,0,1,0,0,Research and Development
1829,62,89,2,10,10,1.4126984126984128,9,2,4,138,0.805480811996963,4,4,6,2,23,12,8,2,0,2,0,0,0,0,Research and Development
1830,72,83,2,8,12,1.1369863013698631,8,1,2,162,1.2206803244659157,5,1,3,1,30,9,5,2,0,1,0,0,0,1,Quality Assurance
1831,65,76,2,15,12,1.1515151515151516,5,5,4,90,1.2406708750060744,3,5,5,0,27,11,12,2,0,1,0,1,0,0,Research and Development
1832,72,85,2,21,10,1.1643835616438356,3,5,2,163,0.9461438066374279,4,2,4,0,19,9,8,1,0,1,0,0,0,1,Sales and Marketing
1833,61,101,2,11,23,1.6290322580645162,10,2,7,85,1.7327272339095496,4,3,5,1,27,11,5,3,0,0,1,0,0,1,Sales and Marketing
1834,65,81,2,17,18,1.2272727272727273,5,5,5,433,0.8612310156476917,3,5,4,0,27,12,12,2,0,1,0,1,0,0,Sales and Marketing
1835,60,70,2,14,13,1.1475409836065573,5,3,5,96,1.9624594627210077,3,4,5,1,14,16,10,3,0,0,0,1,0,0,IT Infrastructure
1836,67,81,2,15,15,1.1911764705882353,9,4,3,103,0.8217254831158969,5,2,4,1,25,14,9,1,0,1,1,0,0,1,Research and Development
1837,71,87,2,15,14,1.2083333333333333,5,3,2,51,1.5564012750563474,3,6,5,3,24,10,10,1,0,3,0,0,0,0,Sales and Marketing
1838,71,68,2,13,12,0.9444444444444444,4,3,1,135,1.2717431312836407,4,3,5,3,14,11,10,1,0,3,0,1,0,0,IT Infrastructure
1839,60,84,2,14,16,1.3770491803278688,6,1,2,118,1.8245872230884992,4,4,4,1,26,6,9,0,0,0,0,0,0,1,Research and Development
1840,69,79,2,10,15,1.1285714285714286,11,4,3,150,0.9219697719673023,4,2,5,3,26,15,18,1,0,0,0,0,0,0,Research and Development
1841,60,81,2,12,15,1.3278688524590163,5,2,7,194,0.6683212443602408,4,3,3,1,16,8,11,1,0,0,0,0,0,0,Development Department
1842,60,87,2,15,18,1.4262295081967213,5,3,4,207,0.571399561606541,3,6,6,3,27,19,9,2,0,2,0,0,0,0,Research and Development
1843,57,86,2,8,12,1.4827586206896552,6,1,4,646,0.554144119620943,4,3,4,2,28,14,7,2,0,2,0,0,0,0,Development Department
1844,71,68,2,15,15,0.9444444444444444,7,1,2,225,1.7706703958446857,3,3,3,0,26,3,7,2,0,1,1,0,0,1,Quality Assurance
1845,72,105,2,11,11,1.4383561643835616,5,1,1,264,1.5417864408070068,5,2,5,1,31,9,10,0,0,0,0,0,0,1,Quality Assurance
1846,74,81,2,13,14,1.08,8,2,4,163,0.6874952327160835,3,3,4,2,21,18,12,2,0,1,0,0,0,0,IT Infrastructure
1847,74,82,2,16,21,1.0933333333333333,8,1,3,336,1.8671078506024834,4,2,4,0,37,12,6,2,0,0,0,0,0,1,Development Department
1848,85,108,3,11,18,1.255813953488372,5,2,2,249,1.4520460996252575,3,3,5,0,30,8,5,1,0,0,0,0,0,1,Quality Assurance
1849,72,79,2,15,15,1.082191780821918,9,4,3,101,0.7396827739295004,3,6,5,1,12,14,16,2,0,3,0,1,0,0,Quality Assurance
1850,79,83,3,18,17,1.0375,9,1,2,222,1.0491940814649545,3,2,4,0,23,15,7,2,0,0,0,0,0,1,Quality Assurance
1851,66,67,2,15,14,1.0,4,5,3,744,0.9486897767830293,3,3,5,1,23,14,19,1,0,1,0,0,0,0,Research and Development
1852,78,86,3,14,12,1.0886075949367089,9,1,3,184,0.8923786372397643,5,2,4,1,34,6,4,1,0,1,0,0,0,1,Development Department
1853,76,65,3,12,17,0.8441558441558441,11,1,5,77,1.527602908401317,3,6,6,2,24,16,16,1,0,1,0,0,0,0,Quality Assurance
1854,67,89,2,13,13,1.3088235294117647,5,2,7,51,1.7606770885430079,4,4,4,3,24,13,8,2,0,1,0,0,0,0,Development Department
1855,75,78,3,11,15,1.0263157894736843,13,4,6,68,0.9714260886813599,4,5,5,1,27,9,12,2,0,1,0,0,0,0,Sales and Marketing
1856,70,60,2,15,11,0.8450704225352113,6,3,9,87,1.3751628746071312,4,5,4,1,24,16,5,2,0,2,0,1,0,0,Sales and Marketing
1857,92,81,3,16,15,0.8709677419354839,8,2,3,72,0.9272368294623983,3,4,4,2,30,16,12,2,0,1,0,0,0,0,Research and Development
1858,76,84,3,17,22,1.0909090909090908,6,2,3,191,1.0883953517893907,3,4,6,1,25,17,18,1,0,1,0,0,0,0,Sales and Marketing
1859,52,85,2,14,16,1.6037735849056605,5,4,8,80,1.4657897620109481,3,5,4,3,32,21,7,2,0,2,0,0,0,0,IT Infrastructure
1860,85,105,3,15,18,1.2209302325581395,8,2,3,141,0.6070459395633723,3,3,5,1,32,8,3,2,0,1,0,0,0,1,Development Department
1861,73,87,2,20,17,1.1756756756756757,5,3,4,98,0.8525003215099203,3,2,5,1,17,12,7,2,0,2,0,1,0,0,Quality Assurance
1862,77,92,3,15,13,1.1794871794871795,9,4,3,384,1.8293001169690295,3,2,5,0,27,16,8,1,0,1,1,0,0,1,IT Infrastructure
1863,57,72,2,8,15,1.2413793103448276,9,2,3,108,1.6379531041832194,4,2,3,1,25,14,12,1,0,2,0,0,0,0,IT Infrastructure
1864,55,77,2,16,14,1.375,6,1,5,144,1.2333247575156001,4,6,5,1,23,8,5,0,0,1,0,0,0,0,Sales and Marketing
1865,72,79,2,15,19,1.082191780821918,4,7,4,329,1.9250330098596091,4,4,6,0,24,10,4,2,0,2,0,1,0,0,Development Department
1866,67,85,2,15,20,1.25,7,2,2,251,0.7086202578402985,5,2,4,1,21,14,11,1,0,2,0,0,0,1,Quality Assurance
1867,85,95,3,17,15,1.1046511627906976,8,2,4,207,1.475117953401378,4,2,4,0,26,12,8,3,0,0,0,0,0,1,IT Infrastructure
1868,76,68,3,15,12,0.8831168831168831,4,2,2,127,0.5573057654102006,5,2,4,0,26,9,9,3,0,1,0,0,0,1,Research and Development
1869,71,83,2,11,16,1.1527777777777777,7,3,3,139,1.9424921946106728,4,5,7,2,21,19,14,1,0,1,0,0,0,0,Quality Assurance
1870,74,91,2,11,17,1.2133333333333334,7,3,2,182,1.732064701511936,3,3,4,1,25,13,5,1,0,1,1,0,1,1,Sales and Marketing
1871,76,99,3,15,16,1.2857142857142858,5,2,3,151,0.5169532618819139,4,2,5,1,27,13,9,3,0,2,0,0,0,1,Development Department
1872,84,98,3,15,10,1.1529411764705881,6,1,2,204,0.9359767595887829,5,3,4,1,30,13,4,2,0,1,0,0,0,1,Research and Development
1873,65,69,2,11,15,1.0454545454545454,7,6,5,111,1.6122624432011352,3,2,6,0,28,12,7,2,0,2,0,0,0,0,Quality Assurance
1874,62,99,2,17,13,1.5714285714285714,6,3,3,228,1.8115550922539942,4,3,4,1,30,7,7,1,0,1,0,0,0,1,Quality Assurance
1875,65,73,2,14,15,1.106060606060606,4,3,5,147,0.995703488296173,3,5,5,3,20,14,7,0,0,1,0,0,0,0,IT Infrastructure
1876,82,86,3,15,18,1.036144578313253,6,2,1,419,1.9725181821344029,4,3,4,1,20,14,8,1,0,0,0,0,1,1,Quality Assurance
1877,66,69,2,19,9,1.0298507462686568,6,3,3,51,1.8373280288758855,4,6,5,0,16,16,8,1,0,3,0,0,0,0,Development Department
1878,56,84,2,12,17,1.4736842105263157,6,3,3,62,1.186535646841403,3,5,6,1,27,18,5,1,0,0,0,0,0,0,Development Department
1879,78,99,3,14,11,1.2531645569620253,3,1,1,93,0.7754858601151884,3,2,5,1,30,13,13,2,0,0,0,0,0,1,Quality Assurance
1880,65,83,2,10,13,1.2575757575757576,7,8,5,105,1.8336793015473973,3,4,5,2,24,11,21,0,0,2,0,0,0,0,IT Infrastructure
1881,73,88,2,19,15,1.1891891891891893,5,2,4,308,1.1503341187852896,3,4,7,1,18,13,0,2,0,3,0,0,0,0,Research and Development
1882,97,96,3,19,16,0.9795918367346939,5,2,2,155,1.884603492127882,4,2,5,0,18,10,11,1,0,1,0,0,1,1,Research and Development
1883,72,75,2,13,14,1.0273972602739727,9,3,4,204,1.7300456552338734,3,5,5,3,25,11,4,1,0,2,0,0,0,0,IT Infrastructure
